source_policy,score_panel,dimension,task,null_mse,global_model_mse,task_model_mse,relative_mse_reduction,split_p05,split_p95,fraction_splits_improved
conservative_cohort,without_deepseek-v4-pro,personalization,mathdial_hard,0.12664842873176207,0.16246017934304477,0.12219340217442308,0.24722429979212523,0.17204632697922317,0.3056717795214303,1.0
conservative_cohort,without_deepseek-v4-pro,personalization,mathdial_standard,0.08943916779737675,0.10769953040632045,0.07909964276150905,0.26494106615208185,0.22133396846237852,0.30848619861006865,1.0
conservative_cohort,without_glm-5.2,affective_warmth,ALL_EQUAL_TASK_WEIGHT,0.8826307749970685,0.6344675857617996,0.5957396858253553,0.061085270381869436,0.025839450183266246,0.08595726136089644,1.0
conservative_cohort,without_glm-5.2,affective_warmth,longtutor,0.7711805555555555,0.6011135261828598,0.49400900875925413,0.17821280102800646,0.12989062368306242,0.2138011398395802,1.0
conservative_cohort,without_glm-5.2,affective_warmth,mathdial_hard,0.9379208754208754,0.6700230944997944,0.6762760951853647,-0.008815608369537136,-0.09158840258149323,0.047412958399201545,0.47
conservative_cohort,without_glm-5.2,affective_warmth,mathdial_standard,0.9387908940147746,0.6322661366027446,0.616933953531447,0.024243140416563967,-0.022579526485985178,0.057175098326901194,0.84
conservative_cohort,without_glm-5.2,autonomy_support,ALL_EQUAL_TASK_WEIGHT,0.9003633453104847,0.7061800229187395,0.6875225968118011,0.026482669609764566,-0.00738622458467395,0.05297911706841074,0.88
conservative_cohort,without_glm-5.2,autonomy_support,longtutor,0.8079861111111112,0.6794722667173054,0.6236209029291911,0.08228410370827538,0.01581170614061499,0.12893499519073687,0.98
conservative_cohort,without_glm-5.2,autonomy_support,mathdial_hard,1.00368265993266,0.7978075383947545,0.7903826501573857,0.009748626262492023,-0.08005752866604923,0.06402953473237537,0.65
conservative_cohort,without_glm-5.2,autonomy_support,mathdial_standard,0.8894212648876829,0.6412602636441583,0.6485642373488264,-0.011253739098534056,-0.07580406909301632,0.019309370125399038,0.42
conservative_cohort,without_glm-5.2,cognitive_load,ALL_EQUAL_TASK_WEIGHT,0.4545694472363212,0.3811887828438996,0.3717485498872097,0.024794205648731776,-0.010263280017773723,0.05329601199518611,0.87
