benchmark,task,arm,model,dimension,raw_mean,centered_mean,z_centered_mean,contexts
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,next_step_actionability,2.9166666666666665,0.638888888888889,0.5797822193994361,6
mathtutorbench_scaffolding,mathdial_standard,generic,deepseek-v4-pro,relational_communion,2.6666666666666665,-0.40277777777777785,-0.7310297548949408,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,instructional_agency,4.666666666666667,0.5277777777777778,0.6594769267230486,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,next_step_actionability,1.5,-0.7777777777777777,-0.7058218323123567,6
mathtutorbench_scaffolding,mathdial_standard,generic,doubao-seed-2.0-pro,relational_communion,3.5,0.4305555555555555,0.7814456000601092,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,instructional_agency,3.6666666666666665,-0.47222222222222227,-0.5900583028574645,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,next_step_actionability,3.25,0.9722222222222223,0.8822772903904461,6
mathtutorbench_scaffolding,mathdial_standard,generic,glm-5.2,relational_communion,3.4166666666666665,0.34722222222222215,0.6301980645646041,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,instructional_agency,4.666666666666667,0.5277777777777778,0.6594769267230486,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,next_step_actionability,1.5833333333333333,-0.6944444444444443,-0.6301980645646044,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m2.7,relational_communion,2.6666666666666665,-0.40277777777777785,-0.731029754894941,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,instructional_agency,4.666666666666667,0.5277777777777778,0.6594769267230486,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,next_step_actionability,2.1666666666666665,-0.11111111111111109,-0.10083169033033669,6
mathtutorbench_scaffolding,mathdial_standard,generic,minimax-m3,relational_communion,3.0,-0.06944444444444449,-0.12603961291292096,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,instructional_agency,3.6666666666666665,-0.47222222222222227,-0.5900583028574645,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,next_step_actionability,2.25,-0.027777777777777752,-0.02520792258258416,6
mathtutorbench_scaffolding,mathdial_standard,generic,qwen3.5-4b,relational_communion,3.1666666666666665,0.09722222222222217,0.17645545807808904,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,instructional_agency,4.083333333333333,-0.40277777777777773,-0.513404738796272,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,next_step_actionability,1.6666666666666667,-0.06944444444444442,-0.06110296459223052,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,deepseek-v4-pro,relational_communion,3.0,-0.125,-0.22339414263981827,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,instructional_agency,4.583333333333333,0.09722222222222225,0.12392528177841051,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,next_step_actionability,2.0,0.2638888888888889,0.23219126545047608,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,doubao-seed-2.0-pro,relational_communion,3.8333333333333335,0.7083333333333334,1.265900141625637,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,instructional_agency,3.6666666666666665,-0.8194444444444443,-1.0445130892751742,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,next_step_actionability,3.0,1.263888888888889,1.1120739555785957,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,glm-5.2,relational_communion,2.8333333333333335,-0.2916666666666667,-0.5212529994929093,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,instructional_agency,4.75,0.2638888888888889,0.33636862196997136,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,next_step_actionability,1.25,-0.4861111111111111,-0.42772075214561384,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m2.7,relational_communion,2.8333333333333335,-0.2916666666666667,-0.5212529994929093,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,instructional_agency,5.0,0.513888888888889,0.6550336322573127,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,next_step_actionability,1.0,-0.736111111111111,-0.6476914246776437,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,minimax-m3,relational_communion,3.1666666666666665,0.041666666666666664,0.07446471421327278,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,instructional_agency,4.833333333333333,0.34722222222222227,0.44259029206575184,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,next_step_actionability,1.5,-0.23611111111111108,-0.20775007961358383,6
mathtutorbench_scaffolding_hard,mathdial_hard,generic,qwen3.5-4b,relational_communion,3.0833333333333335,-0.041666666666666664,-0.07446471421327278,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,instructional_agency,3.75,-0.05555555555555558,-0.5692750425533113,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,next_step_actionability,3.9166666666666665,-0.09722222222222225,-0.4025382429497067,6
mathtutorbench_socratic,socratic,socratic,deepseek-v4-pro,relational_communion,1.4166666666666667,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,instructional_agency,3.8333333333333335,0.027777777777777752,0.28463752127665526,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,next_step_actionability,4.083333333333333,0.06944444444444442,0.2875273163926475,6
mathtutorbench_socratic,socratic,socratic,doubao-seed-2.0-pro,relational_communion,1.4166666666666667,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,instructional_agency,3.8333333333333335,0.027777777777777752,0.28463752127665526,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,next_step_actionability,4.083333333333333,0.06944444444444442,0.2875273163926475,6
mathtutorbench_socratic,socratic,socratic,glm-5.2,relational_communion,1.4166666666666667,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,instructional_agency,3.75,-0.05555555555555558,-0.5692750425533113,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,next_step_actionability,3.8333333333333335,-0.18055555555555558,-0.7475710226208837,6
mathtutorbench_socratic,socratic,socratic,minimax-m2.7,relational_communion,1.4166666666666667,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,instructional_agency,3.8333333333333335,0.027777777777777752,0.28463752127665526,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,next_step_actionability,4.083333333333333,0.06944444444444442,0.2875273163926475,6
mathtutorbench_socratic,socratic,socratic,minimax-m3,relational_communion,1.4166666666666667,0.0,0.0,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,instructional_agency,3.8333333333333335,0.027777777777777752,0.28463752127665526,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,next_step_actionability,4.083333333333333,0.06944444444444442,0.2875273163926475,6
mathtutorbench_socratic,socratic,socratic,qwen3.5-4b,relational_communion,1.4166666666666667,0.0,0.0,6
